record_id,employee_id,loan_volumes,transaction_accuracy,workplan_completion,error_frequencies,feedback_text,truthfulness_weight,reliability_target,recorded_at
2177,182,75,86.49,85.17,0,Zero compliance audit findings.,0.91,1,2025-05-01 00:00:00
2178,182,129,92.39,86.14,2,Demonstrates exemplary regulatory compliance.,0.88,1,2025-06-01 00:00:00
2179,182,49,88.03,95.18,2,Demonstrates exemplary regulatory compliance.,0.94,1,2025-07-01 00:00:00
2180,182,74,95.23,94.16,1,Zero compliance audit findings.,0.97,1,2025-08-01 00:00:00
2181,182,87,83.68,70.71,1,Demonstrates exemplary regulatory compliance.,0.9,1,2025-09-01 00:00:00
2182,182,88,89.0,93.01,3,Demonstrates exemplary regulatory compliance.,0.92,1,2025-10-01 00:00:00
2183,182,98,88.43,86.83,3,Zero compliance audit findings.,0.87,1,2025-11-01 00:00:00
2184,182,104,90.89,79.18,2,Strictly adheres to KYC protocols.,0.86,1,2025-12-01 00:00:00
2185,183,87,92.23,78.3,2,Strictly adheres to KYC protocols.,0.87,1,2025-01-01 00:00:00
2186,183,84,88.46,86.7,2,Demonstrates exemplary regulatory compliance.,0.91,1,2025-02-01 00:00:00
2187,183,118,89.27,81.73,4,Demonstrates exemplary regulatory compliance.,0.88,1,2025-03-01 00:00:00
2188,183,109,81.56,71.57,1,Strictly adheres to KYC protocols.,0.86,1,2025-04-01 00:00:00
2189,183,80,96.15,74.64,1,Zero compliance audit findings.,0.93,1,2025-05-01 00:00:00
2190,183,96,85.26,63.4,5,Demonstrates exemplary regulatory compliance.,0.9,1,2025-06-01 00:00:00
2191,183,121,89.09,84.15,1,Demonstrates exemplary regulatory compliance.,0.87,1,2025-07-01 00:00:00
2192,183,107,91.31,84.44,3,Zero compliance audit findings.,0.89,1,2025-08-01 00:00:00
2193,183,95,92.08,88.84,3,Strictly adheres to KYC protocols.,0.95,1,2025-09-01 00:00:00
2194,183,106,86.61,83.14,1,Strictly adheres to KYC protocols.,0.97,2,2025-10-01 00:00:00
2195,183,88,79.87,90.01,2,Demonstrates exemplary regulatory compliance.,0.91,1,2025-11-01 00:00:00
2196,183,91,92.47,82.7,2,Strictly adheres to KYC protocols.,0.95,1,2025-12-01 00:00:00
2197,184,53,86.36,73.09,3,Minor KYC compliance oversight noted.,0.9,0,2025-01-01 00:00:00
2198,184,55,67.51,74.49,5,Frequent audit exceptions flagged.,0.95,0,2025-02-01 00:00:00
2199,184,38,76.68,65.4,1,Fails to verify documentation thoroughly.,0.9,0,2025-03-01 00:00:00
2200,184,63,68.41,56.64,4,Frequent audit exceptions flagged.,0.9,0,2025-04-01 00:00:00
2201,184,73,76.74,73.8,6,Fails to verify documentation thoroughly.,0.87,0,2025-05-01 00:00:00
2202,184,28,75.94,79.34,9,Fails to verify documentation thoroughly.,0.99,0,2025-06-01 00:00:00
2203,184,72,81.74,58.26,6,Fails to verify documentation thoroughly.,0.85,0,2025-07-01 00:00:00
2204,184,33,80.34,59.23,7,Minor KYC compliance oversight noted.,0.92,0,2025-08-01 00:00:00
2205,184,38,71.9,70.77,7,Minor KYC compliance oversight noted.,0.96,0,2025-09-01 00:00:00
2206,184,57,81.69,65.18,4,Fails to verify documentation thoroughly.,0.91,0,2025-10-01 00:00:00
2207,184,45,67.03,67.28,5,Fails to verify documentation thoroughly.,1.0,0,2025-11-01 00:00:00
2208,184,43,79.19,65.58,4,Fails to verify documentation thoroughly.,0.85,1,2025-12-01 00:00:00
2209,185,87,94.94,74.38,4,Strictly adheres to KYC protocols.,0.92,1,2025-01-01 00:00:00
2210,185,89,82.88,78.56,2,Demonstrates exemplary regulatory compliance.,0.96,1,2025-02-01 00:00:00
2211,185,81,90.92,80.6,3,Strictly adheres to KYC protocols.,0.88,1,2025-03-01 00:00:00
2212,185,116,82.1,70.81,1,Zero compliance audit findings.,0.98,1,2025-04-01 00:00:00
2213,185,98,87.28,90.09,4,Demonstrates exemplary regulatory compliance.,0.98,1,2025-05-01 00:00:00
2214,185,104,89.69,86.74,4,Strictly adheres to KYC protocols.,0.85,1,2025-06-01 00:00:00
2215,185,129,91.16,92.37,1,Zero compliance audit findings.,0.85,1,2025-07-01 00:00:00
2216,185,125,83.61,73.61,2,Demonstrates exemplary regulatory compliance.,0.95,1,2025-08-01 00:00:00
2217,185,77,95.08,80.9,4,Strictly adheres to KYC protocols.,0.88,1,2025-09-01 00:00:00
2218,185,73,87.91,80.39,3,Zero compliance audit findings.,0.97,1,2025-10-01 00:00:00
2219,185,110,90.36,98.19,2,Demonstrates exemplary regulatory compliance.,0.93,1,2025-11-01 00:00:00
2220,185,95,91.75,89.5,5,Demonstrates exemplary regulatory compliance.,0.98,1,2025-12-01 00:00:00
2221,186,93,77.97,72.56,4,Minor KYC compliance oversight noted.,0.97,0,2025-01-01 00:00:00
2222,186,65,76.34,88.0,5,Minor KYC compliance oversight noted.,0.95,0,2025-02-01 00:00:00
2223,186,84,66.65,52.91,5,Fails to verify documentation thoroughly.,1.0,0,2025-03-01 00:00:00
2224,186,82,85.2,63.09,8,Minor KYC compliance oversight noted.,0.96,0,2025-04-01 00:00:00
2225,186,34,78.51,46.71,2,Frequent audit exceptions flagged.,0.93,0,2025-05-01 00:00:00
2226,186,52,72.29,64.63,10,Minor KYC compliance oversight noted.,0.86,0,2025-06-01 00:00:00
2227,186,76,78.2,57.49,5,Fails to verify documentation thoroughly.,0.98,0,2025-07-01 00:00:00
2228,186,73,72.54,54.68,7,Frequent audit exceptions flagged.,0.88,0,2025-08-01 00:00:00
2229,186,43,80.27,66.56,3,Minor KYC compliance oversight noted.,0.97,0,2025-09-01 00:00:00
2230,186,73,79.02,71.5,5,Frequent audit exceptions flagged.,0.91,2,2025-10-01 00:00:00
2231,186,68,64.11,75.84,6,Frequent audit exceptions flagged.,0.91,0,2025-11-01 00:00:00
2232,186,59,74.85,60.85,5,Frequent audit exceptions flagged.,0.9,0,2025-12-01 00:00:00
2233,187,90,83.64,91.03,3,Zero compliance audit findings.,0.92,1,2025-01-01 00:00:00
2234,187,99,96.95,78.87,1,Zero compliance audit findings.,0.94,1,2025-02-01 00:00:00
2235,187,86,89.1,75.15,1,Demonstrates exemplary regulatory compliance.,0.94,1,2025-03-01 00:00:00
2236,187,118,98.98,77.13,5,Strictly adheres to KYC protocols.,0.98,1,2025-04-01 00:00:00
2237,187,110,85.67,70.5,2,Zero compliance audit findings.,0.91,1,2025-05-01 00:00:00
2238,187,115,91.96,100.0,0,Zero compliance audit findings.,0.91,1,2025-06-01 00:00:00
2239,187,96,91.36,73.75,6,Strictly adheres to KYC protocols.,0.91,1,2025-07-01 00:00:00
2240,187,97,88.45,82.36,2,Demonstrates exemplary regulatory compliance.,0.89,0,2025-08-01 00:00:00
2241,187,116,85.5,86.62,3,Demonstrates exemplary regulatory compliance.,0.94,1,2025-09-01 00:00:00
2242,187,91,94.46,89.29,2,Zero compliance audit findings.,0.9,1,2025-10-01 00:00:00
2243,187,102,94.3,83.92,2,Zero compliance audit findings.,0.91,1,2025-11-01 00:00:00
2244,187,112,94.91,92.17,4,Zero compliance audit findings.,0.91,1,2025-12-01 00:00:00
2245,188,13,82.75,68.89,0,Strictly adheres to KYC protocols.,0.89,1,2025-01-01 00:00:00
2246,188,117,82.99,70.55,4,Strictly adheres to KYC protocols.,0.86,1,2025-02-01 00:00:00
2247,188,132,83.91,80.04,1,Demonstrates exemplary regulatory compliance.,0.95,1,2025-03-01 00:00:00
2248,188,105,89.7,86.36,5,Zero compliance audit findings.,0.86,1,2025-04-01 00:00:00
2249,188,85,93.21,90.88,3,Strictly adheres to KYC protocols.,0.93,1,2025-05-01 00:00:00
2250,188,96,87.18,92.39,2,Zero compliance audit findings.,0.9,1,2025-06-01 00:00:00
2251,188,86,88.14,75.65,0,Zero compliance audit findings.,0.97,1,2025-07-01 00:00:00
2252,188,75,88.36,83.85,1,Zero compliance audit findings.,0.94,1,2025-08-01 00:00:00
2253,188,90,93.33,84.8,2,Strictly adheres to KYC protocols.,0.96,1,2025-09-01 00:00:00
2254,188,101,88.35,85.03,5,Demonstrates exemplary regulatory compliance.,0.89,1,2025-10-01 00:00:00
2255,188,98,91.68,81.21,0,Zero compliance audit findings.,0.9,1,2025-11-01 00:00:00
2256,188,111,88.31,79.19,2,Zero compliance audit findings.,0.97,1,2025-12-01 00:00:00
2257,189,119,94.73,73.49,2,Demonstrates exemplary regulatory compliance.,0.93,2,2025-01-01 00:00:00
2258,189,118,93.42,83.49,1,Strictly adheres to KYC protocols.,0.88,1,2025-02-01 00:00:00
2259,189,115,81.37,80.45,3,Demonstrates exemplary regulatory compliance.,0.92,1,2025-03-01 00:00:00
2260,189,93,98.5,85.92,2,Demonstrates exemplary regulatory compliance.,0.93,1,2025-04-01 00:00:00
2261,189,105,90.2,99.69,0,Zero compliance audit findings.,0.92,1,2025-05-01 00:00:00
2262,189,99,91.85,79.24,4,Strictly adheres to KYC protocols.,0.88,1,2025-06-01 00:00:00
2263,189,97,78.76,77.93,3,Demonstrates exemplary regulatory compliance.,0.92,1,2025-07-01 00:00:00
2264,189,83,89.63,82.9,4,Demonstrates exemplary regulatory compliance.,0.94,0,2025-08-01 00:00:00
2265,189,91,90.28,77.9,3,Strictly adheres to KYC protocols.,0.96,1,2025-09-01 00:00:00
2266,189,119,87.57,86.57,1,Zero compliance audit findings.,0.98,1,2025-10-01 00:00:00
2267,189,88,80.78,80.93,4,Zero compliance audit findings.,0.91,1,2025-11-01 00:00:00
2268,189,91,77.86,81.68,2,Zero compliance audit findings.,0.95,1,2025-12-01 00:00:00
2269,190,99,88.98,83.46,2,Zero compliance audit findings.,0.85,1,2025-01-01 00:00:00
2270,190,110,87.24,84.42,6,Strictly adheres to KYC protocols.,0.87,1,2025-02-01 00:00:00
2271,190,69,87.18,94.74,4,Zero compliance audit findings.,0.97,1,2025-03-01 00:00:00
2272,190,107,91.28,90.94,4,Demonstrates exemplary regulatory compliance.,0.91,1,2025-04-01 00:00:00
2273,190,145,83.27,76.16,2,Zero compliance audit findings.,0.91,1,2025-05-01 00:00:00
2274,190,79,81.21,81.38,3,Demonstrates exemplary regulatory compliance.,0.92,1,2025-06-01 00:00:00
2275,190,98,89.2,80.83,6,Zero compliance audit findings.,0.92,1,2025-07-01 00:00:00
2276,190,100,89.48,76.62,3,Zero compliance audit findings.,0.95,0,2025-08-01 00:00:00
2277,190,111,92.61,89.36,2,Strictly adheres to KYC protocols.,0.94,2,2025-09-01 00:00:00
2278,190,116,86.03,87.04,2,Strictly adheres to KYC protocols.,0.86,1,2025-10-01 00:00:00
2279,190,100,92.2,79.97,2,Zero compliance audit findings.,0.88,1,2025-11-01 00:00:00
2280,190,97,99.78,72.56,1,Demonstrates exemplary regulatory compliance.,0.92,1,2025-12-01 00:00:00
2281,191,78,91.7,83.98,1,Zero compliance audit findings.,0.88,1,2025-01-01 00:00:00
2282,191,95,88.68,76.99,3,Zero compliance audit findings.,1.0,1,2025-02-01 00:00:00
2283,191,100,91.14,75.25,1,Strictly adheres to KYC protocols.,0.92,1,2025-03-01 00:00:00
2284,191,96,93.93,87.02,4,Strictly adheres to KYC protocols.,0.99,1,2025-04-01 00:00:00
2285,191,122,91.23,70.25,1,Strictly adheres to KYC protocols.,0.88,1,2025-05-01 00:00:00
2286,191,111,84.71,82.4,1,Zero compliance audit findings.,0.95,1,2025-06-01 00:00:00
2287,191,100,88.67,89.14,4,Strictly adheres to KYC protocols.,0.99,1,2025-07-01 00:00:00
2288,191,110,85.31,77.22,1,Demonstrates exemplary regulatory compliance.,0.96,1,2025-08-01 00:00:00
2289,191,111,89.26,84.86,2,Zero compliance audit findings.,0.85,1,2025-09-01 00:00:00
2290,191,103,92.17,84.62,6,Strictly adheres to KYC protocols.,0.97,1,2025-10-01 00:00:00
2291,191,69,86.93,79.69,2,Demonstrates exemplary regulatory compliance.,0.93,1,2025-11-01 00:00:00
2292,191,123,88.48,82.48,2,Demonstrates exemplary regulatory compliance.,0.92,1,2025-12-01 00:00:00
2293,192,130,90.65,87.69,2,Demonstrates exemplary regulatory compliance.,0.89,0,2025-01-01 00:00:00
2294,192,112,90.55,87.47,7,Zero compliance audit findings.,0.98,1,2025-02-01 00:00:00
2295,192,102,83.47,80.43,5,Zero compliance audit findings.,0.97,1,2025-03-01 00:00:00
2296,192,115,93.06,75.41,9,Strictly adheres to KYC protocols.,0.88,1,2025-04-01 00:00:00
2297,192,83,81.22,80.08,0,Demonstrates exemplary regulatory compliance.,0.92,1,2025-05-01 00:00:00
2298,192,79,95.47,90.55,4,Demonstrates exemplary regulatory compliance.,0.94,1,2025-06-01 00:00:00
2299,192,84,84.93,78.39,2,Zero compliance audit findings.,0.86,1,2025-07-01 00:00:00
2300,192,121,85.65,76.68,1,Strictly adheres to KYC protocols.,0.94,1,2025-08-01 00:00:00
2301,192,101,84.05,81.53,1,Zero compliance audit findings.,0.86,1,2025-09-01 00:00:00
2302,192,127,94.31,78.88,1,Demonstrates exemplary regulatory compliance.,0.88,1,2025-10-01 00:00:00
2303,192,80,95.94,100.0,4,Zero compliance audit findings.,0.96,1,2025-11-01 00:00:00
2304,192,125,88.92,76.56,2,Strictly adheres to KYC protocols.,0.86,1,2025-12-01 00:00:00
2305,193,122,88.18,79.57,3,Strictly adheres to KYC protocols.,0.97,1,2025-01-01 00:00:00
2306,193,96,89.41,76.77,6,Zero compliance audit findings.,0.89,1,2025-02-01 00:00:00
2307,193,56,94.23,79.64,1,Demonstrates exemplary regulatory compliance.,0.86,0,2025-03-01 00:00:00
2308,193,64,89.65,83.23,1,Demonstrates exemplary regulatory compliance.,0.92,1,2025-04-01 00:00:00
2309,193,110,90.72,86.71,3,Zero compliance audit findings.,0.98,1,2025-05-01 00:00:00
2310,193,110,79.49,88.73,4,Zero compliance audit findings.,0.87,1,2025-06-01 00:00:00
2311,193,96,89.99,70.48,2,Strictly adheres to KYC protocols.,0.96,1,2025-07-01 00:00:00
2312,193,80,93.21,73.85,3,Zero compliance audit findings.,0.86,1,2025-08-01 00:00:00
2313,193,142,85.47,73.91,3,Demonstrates exemplary regulatory compliance.,0.99,1,2025-09-01 00:00:00
2314,193,76,88.16,88.38,3,Strictly adheres to KYC protocols.,0.89,1,2025-10-01 00:00:00
2315,193,104,88.71,89.96,6,Strictly adheres to KYC protocols.,0.85,1,2025-11-01 00:00:00
2316,193,125,85.68,95.29,4,Strictly adheres to KYC protocols.,0.87,1,2025-12-01 00:00:00
2317,194,87,87.03,89.06,1,Demonstrates exemplary regulatory compliance.,0.86,1,2025-01-01 00:00:00
2318,194,95,88.38,92.87,3,Strictly adheres to KYC protocols.,0.87,1,2025-02-01 00:00:00
2319,194,78,91.13,93.3,2,Zero compliance audit findings.,0.96,1,2025-03-01 00:00:00
2320,194,108,85.11,89.96,2,Demonstrates exemplary regulatory compliance.,0.92,1,2025-04-01 00:00:00
2321,194,109,96.1,79.15,1,Strictly adheres to KYC protocols.,0.97,1,2025-05-01 00:00:00
2322,194,103,92.1,76.27,2,Demonstrates exemplary regulatory compliance.,0.95,1,2025-06-01 00:00:00
2323,194,71,91.01,78.83,2,Strictly adheres to KYC protocols.,0.9,1,2025-07-01 00:00:00
2324,194,73,90.83,78.64,0,Strictly adheres to KYC protocols.,0.86,1,2025-08-01 00:00:00
2325,194,113,82.84,89.3,4,Zero compliance audit findings.,0.99,1,2025-09-01 00:00:00
2326,194,64,91.69,83.04,3,Zero compliance audit findings.,0.88,1,2025-10-01 00:00:00
2327,194,74,84.83,88.2,6,Strictly adheres to KYC protocols.,1.0,1,2025-11-01 00:00:00
2328,194,109,89.9,88.28,3,Zero compliance audit findings.,0.95,1,2025-12-01 00:00:00
2329,195,47,84.71,74.3,1,Strictly adheres to KYC protocols.,0.98,1,2025-01-01 00:00:00
2330,195,107,91.15,98.54,2,Demonstrates exemplary regulatory compliance.,0.88,1,2025-02-01 00:00:00
2331,195,86,87.72,84.61,0,Zero compliance audit findings.,0.97,1,2025-03-01 00:00:00
2332,195,78,88.41,82.74,4,Zero compliance audit findings.,0.88,1,2025-04-01 00:00:00
2333,195,54,90.86,85.17,1,Strictly adheres to KYC protocols.,0.91,1,2025-05-01 00:00:00
2334,195,94,88.64,85.1,2,Zero compliance audit findings.,0.88,1,2025-06-01 00:00:00
2335,195,74,89.35,69.14,2,Zero compliance audit findings.,0.85,1,2025-07-01 00:00:00
2336,195,68,86.52,87.08,0,Demonstrates exemplary regulatory compliance.,0.91,1,2025-08-01 00:00:00
2337,195,81,98.38,77.79,1,Zero compliance audit findings.,0.95,1,2025-09-01 00:00:00
2338,195,84,92.94,66.4,1,Zero compliance audit findings.,0.91,1,2025-10-01 00:00:00
2339,195,101,91.68,80.94,2,Strictly adheres to KYC protocols.,0.91,1,2025-11-01 00:00:00
2340,195,58,90.86,80.01,4,Demonstrates exemplary regulatory compliance.,1.0,1,2025-12-01 00:00:00
2341,196,142,89.07,100.0,1,Completes workplans well ahead of schedule.,1.0,2,2025-01-01 00:00:00
2342,196,120,95.49,94.73,1,Completes workplans well ahead of schedule.,0.99,2,2025-02-01 00:00:00
2343,196,120,93.75,96.13,1,Completes workplans well ahead of schedule.,0.94,2,2025-03-01 00:00:00
2344,196,145,95.58,100.0,2,High output speed on ledger entries.,1.0,2,2025-04-01 00:00:00
2345,196,158,95.91,97.03,1,Completes workplans well ahead of schedule.,0.88,2,2025-05-01 00:00:00
2346,196,108,95.23,94.92,3,Completes workplans well ahead of schedule.,0.98,2,2025-06-01 00:00:00
2347,196,132,92.98,100.0,1,High output speed on ledger entries.,0.94,0,2025-07-01 00:00:00
2348,196,137,97.2,100.0,2,Completes workplans well ahead of schedule.,0.93,2,2025-08-01 00:00:00
2349,196,89,98.29,96.68,1,Completes workplans well ahead of schedule.,0.94,2,2025-09-01 00:00:00
2350,196,117,98.94,93.04,2,Consistently exceeds monthly volume targets.,0.94,2,2025-10-01 00:00:00
2351,196,154,93.53,92.34,2,Consistently exceeds monthly volume targets.,0.96,2,2025-11-01 00:00:00
2352,196,126,100.0,94.95,1,Consistently exceeds monthly volume targets.,0.86,2,2025-12-01 00:00:00
2353,197,164,97.67,96.7,3,High output speed on ledger entries.,0.88,2,2025-01-01 00:00:00
2354,197,130,95.48,94.52,1,High output speed on ledger entries.,0.86,2,2025-02-01 00:00:00
2355,197,151,96.75,91.95,0,Completes workplans well ahead of schedule.,0.99,2,2025-03-01 00:00:00
2356,197,152,92.8,85.93,1,Completes workplans well ahead of schedule.,0.87,2,2025-04-01 00:00:00
2357,197,149,94.4,96.78,0,High output speed on ledger entries.,0.96,2,2025-05-01 00:00:00
2358,197,133,98.4,93.61,2,Completes workplans well ahead of schedule.,0.91,2,2025-06-01 00:00:00
2359,197,120,93.92,95.4,1,High output speed on ledger entries.,0.88,2,2025-07-01 00:00:00
2360,197,118,95.55,83.75,0,Completes workplans well ahead of schedule.,0.89,2,2025-08-01 00:00:00
2361,197,117,95.67,92.28,1,Completes workplans well ahead of schedule.,1.0,2,2025-09-01 00:00:00
2362,197,95,99.54,100.0,1,Completes workplans well ahead of schedule.,0.88,2,2025-10-01 00:00:00
2363,197,150,96.23,92.4,3,High output speed on ledger entries.,0.88,2,2025-11-01 00:00:00
2364,197,141,100.0,97.61,1,Completes workplans well ahead of schedule.,0.86,1,2025-12-01 00:00:00
2365,198,94,84.98,97.79,1,Strictly adheres to KYC protocols.,0.99,0,2025-01-01 00:00:00
2366,198,111,82.12,79.08,2,Strictly adheres to KYC protocols.,0.93,2,2025-02-01 00:00:00
2367,198,119,88.94,80.21,3,Strictly adheres to KYC protocols.,0.86,1,2025-03-01 00:00:00
2368,198,77,89.1,87.29,0,Demonstrates exemplary regulatory compliance.,0.87,1,2025-04-01 00:00:00
2369,198,160,87.91,89.07,4,Strictly adheres to KYC protocols.,0.88,1,2025-05-01 00:00:00
2370,198,106,91.13,100.0,0,Strictly adheres to KYC protocols.,0.94,1,2025-06-01 00:00:00
2371,198,131,92.57,90.07,1,Demonstrates exemplary regulatory compliance.,0.98,1,2025-07-01 00:00:00
2372,198,80,91.07,84.54,3,Zero compliance audit findings.,0.91,1,2025-08-01 00:00:00
2373,198,75,89.03,76.28,4,Strictly adheres to KYC protocols.,0.91,1,2025-09-01 00:00:00
2374,198,109,83.45,81.22,0,Demonstrates exemplary regulatory compliance.,0.96,1,2025-10-01 00:00:00
2375,198,121,83.63,84.82,4,Zero compliance audit findings.,0.91,1,2025-11-01 00:00:00
2376,198,93,85.44,85.82,1,Strictly adheres to KYC protocols.,0.99,1,2025-12-01 00:00:00
2377,199,108,97.59,95.63,1,Completes workplans well ahead of schedule.,0.93,2,2025-01-01 00:00:00
2378,199,119,92.85,89.41,2,Consistently exceeds monthly volume targets.,0.92,2,2025-02-01 00:00:00
2379,199,137,97.04,92.46,2,High output speed on ledger entries.,0.93,2,2025-03-01 00:00:00
2380,199,182,93.13,92.35,1,High output speed on ledger entries.,0.96,0,2025-04-01 00:00:00
2381,199,124,100.0,92.91,0,Consistently exceeds monthly volume targets.,0.88,2,2025-05-01 00:00:00
2382,199,113,100.0,89.03,0,Consistently exceeds monthly volume targets.,0.96,2,2025-06-01 00:00:00
2383,199,128,94.96,97.96,0,High output speed on ledger entries.,0.99,2,2025-07-01 00:00:00
2384,199,155,93.71,90.45,1,High output speed on ledger entries.,0.91,2,2025-08-01 00:00:00
2385,199,157,95.14,90.91,1,High output speed on ledger entries.,1.0,2,2025-09-01 00:00:00
2386,199,100,97.25,98.35,0,Consistently exceeds monthly volume targets.,0.86,2,2025-10-01 00:00:00
2387,199,150,94.71,99.61,3,Consistently exceeds monthly volume targets.,0.93,2,2025-11-01 00:00:00
2388,199,138,97.3,92.87,1,Consistently exceeds monthly volume targets.,0.99,2,2025-12-01 00:00:00
2389,200,53,70.52,58.4,3,Frequent audit exceptions flagged.,0.96,0,2025-01-01 00:00:00
2390,200,40,82.61,83.07,3,Frequent audit exceptions flagged.,0.95,0,2025-02-01 00:00:00
2391,200,34,83.58,60.78,6,Frequent audit exceptions flagged.,0.91,0,2025-03-01 00:00:00
2392,200,47,82.96,73.82,2,Minor KYC compliance oversight noted.,0.86,0,2025-04-01 00:00:00
2393,200,61,69.35,70.7,7,Fails to verify documentation thoroughly.,0.95,0,2025-05-01 00:00:00
2394,200,44,71.66,62.11,4,Frequent audit exceptions flagged.,0.87,0,2025-06-01 00:00:00
2395,200,68,58.19,57.89,2,Frequent audit exceptions flagged.,0.95,0,2025-07-01 00:00:00
2396,200,59,82.44,67.22,8,Fails to verify documentation thoroughly.,0.94,0,2025-08-01 00:00:00
2397,200,62,69.85,67.21,7,Frequent audit exceptions flagged.,0.85,0,2025-09-01 00:00:00
2398,200,17,72.68,69.34,4,Minor KYC compliance oversight noted.,0.99,0,2025-10-01 00:00:00
